t,phase,min_front,min_left,min_right,speed,yaw,dist_to_wp,bearing_to_wp,rc_throttle_norm,rc_yaw_norm
300.161,pretrain,0.0000,637.4564,5.7630,0.0269,-0.0463,17.196,1.6316,0.000,0.000
300.262,pretrain,0.0000,672.5988,5.8252,0.0268,-0.0463,17.196,1.6316,0.000,0.000
300.361,pretrain,0.0000,636.6130,5.7683,0.0268,-0.0463,17.196,1.6316,0.000,0.000
300.461,pretrain,0.0000,641.2952,5.8398,0.0268,-0.0463,17.196,1.6316,0.000,0.000
300.561,pretrain,0.0000,637.4599,5.7846,0.0268,-0.0463,17.196,1.6316,0.000,0.000
300.661,pretrain,0.0000,638.2015,5.7636,0.0268,-0.0463,17.196,1.6316,0.000,0.000
300.763,pretrain,0.0000,674.0176,5.8123,0.0270,-0.0463,17.196,1.6316,0.000,0.000
300.861,pretrain,0.0000,636.7571,5.7650,0.0270,-0.0463,17.196,1.6316,0.000,0.000
300.961,pretrain,0.0000,644.0678,5.8515,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.061,pretrain,0.0000,636.7048,5.7774,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.161,pretrain,0.0000,639.1514,5.7658,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.261,pretrain,0.0000,661.6810,5.8008,0.0270,-0.0463,17.196,1.6316,0.000,0.000
301.367,pretrain,0.0000,637.0458,5.7632,0.0270,-0.0463,17.196,1.6316,0.000,0.000
301.462,pretrain,0.0000,671.6964,5.8358,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.561,pretrain,0.0000,636.5989,5.7716,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.661,pretrain,0.0000,640.3085,5.7694,0.0271,-0.0463,17.196,1.6316,0.000,0.000
301.761,pretrain,0.0000,662.4698,5.7909,0.0272,-0.0463,17.196,1.6316,0.000,0.000
301.866,pretrain,0.0000,637.6320,5.7629,0.0272,-0.0463,17.196,1.6316,0.000,0.000
301.961,pretrain,0.0000,673.1185,5.7960,0.0273,-0.0463,17.196,1.6316,0.000,0.000
302.061,pretrain,0.0000,636.6371,5.7673,0.0273,-0.0463,17.196,1.6316,0.000,0.000
302.161,pretrain,0.0000,641.6763,5.7745,0.0273,-0.0463,17.196,1.6316,0.000,0.000
302.261,pretrain,0.0000,636.8748,5.7826,0.0272,-0.0463,17.196,1.6316,0.000,0.000
302.364,pretrain,0.0000,638.4312,5.7640,0.0272,-0.0463,17.196,1.6316,0.000,0.000
302.461,pretrain,0.0000,660.6953,5.8067,0.0271,-0.0463,17.196,1.6316,0.000,0.000
302.561,pretrain,0.0000,636.8197,5.7644,0.0271,-0.0463,17.196,1.6316,0.000,0.000
302.661,pretrain,0.0000,670.5821,5.7810,0.0271,-0.0463,17.196,1.6316,0.000,0.000
302.762,pretrain,0.0000,636.6629,5.7757,0.0272,-0.0463,17.196,1.6316,0.000,0.000
302.865,pretrain,0.0000,639.4357,5.7666,0.0272,-0.0463,17.196,1.6316,0.000,0.000
302.961,pretrain,0.0000,661.4215,5.7981,0.0274,-0.0463,17.196,1.6316,0.000,0.000
303.061,pretrain,0.0000,637.1727,5.7630,0.0274,-0.0463,17.196,1.6316,0.000,0.000
303.163,pretrain,0.0000,672.0040,5.7891,0.0274,-0.0463,17.196,1.6316,0.000,0.000
303.261,pretrain,0.0000,636.5952,5.7703,0.0272,-0.0463,17.196,1.6316,0.000,0.000
303.361,pretrain,0.0000,640.6484,5.7706,0.0272,-0.0463,17.196,1.6316,0.000,0.000
303.461,pretrain,0.0000,644.4792,5.7886,0.0273,-0.0463,17.196,1.6316,0.000,0.000
303.561,pretrain,0.0000,637.8220,5.7630,0.0273,-0.0463,17.196,1.6316,0.000,0.000
303.661,pretrain,0.0000,673.4247,5.7986,0.0273,-0.0463,17.196,1.6316,0.000,0.000
303.763,pretrain,0.0000,636.6716,5.7664,0.0274,-0.0463,17.196,1.6316,0.000,0.000
303.866,pretrain,0.0000,642.0726,5.7760,0.0274,-0.0463,17.196,1.6316,0.000,0.000
303.969,pretrain,0.0000,642.0726,5.7760,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.061,pretrain,0.0000,638.6754,5.7645,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.161,pretrain,0.0000,637.4565,5.7630,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.266,pretrain,0.0000,672.5986,5.8252,0.0273,-0.0463,17.196,1.6316,0.000,0.000
304.361,pretrain,0.0000,636.6129,5.7683,0.0273,-0.0463,17.196,1.6316,0.000,0.000
304.466,pretrain,0.0000,641.2951,5.8397,0.0273,-0.0463,17.196,1.6316,0.000,0.000
304.563,pretrain,0.0000,637.4598,5.7846,0.0273,-0.0463,17.196,1.6316,0.000,0.000
304.661,pretrain,0.0000,638.2015,5.7636,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.765,pretrain,0.0000,674.0175,5.8122,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.861,pretrain,0.0000,636.7571,5.7650,0.0275,-0.0463,17.196,1.6316,0.000,0.000
304.961,pretrain,0.0000,644.0681,5.8515,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.073,pretrain,0.0000,644.0681,5.8515,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.163,pretrain,0.0000,639.1514,5.7658,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.265,pretrain,0.0000,661.6809,5.8008,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.364,pretrain,0.0000,637.0458,5.7632,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.462,pretrain,0.0000,671.6963,5.8358,0.0273,-0.0463,17.196,1.6316,0.000,0.000
305.564,pretrain,0.0000,671.6963,5.8358,0.0273,-0.0463,17.196,1.6316,0.000,0.000
305.662,pretrain,0.0000,640.3085,5.7694,0.0273,-0.0463,17.196,1.6316,0.000,0.000
305.761,pretrain,0.0000,662.4697,5.7909,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.861,pretrain,0.0000,637.6321,5.7629,0.0274,-0.0463,17.196,1.6316,0.000,0.000
305.961,pretrain,0.0000,673.1184,5.7960,0.0275,-0.0463,17.196,1.6316,0.000,0.000
306.070,pretrain,0.0000,636.6371,5.7673,0.0275,-0.0463,17.196,1.6316,0.000,0.000
306.173,pretrain,0.0000,641.6763,5.7745,0.0275,-0.0463,17.196,1.6316,0.000,0.000
306.261,pretrain,0.0000,636.8749,5.7826,0.0273,-0.0463,17.196,1.6316,0.000,0.000
306.361,pretrain,0.0000,638.4312,5.7640,0.0273,-0.0463,17.196,1.6316,0.000,0.000
306.461,pretrain,0.0000,660.6951,5.8066,0.0273,-0.0463,17.196,1.6316,0.000,0.000
306.564,pretrain,0.0000,636.8198,5.7644,0.0273,-0.0463,17.196,1.6316,0.000,0.000
306.661,pretrain,0.0000,670.5821,5.7810,0.0273,-0.0463,17.196,1.6316,0.000,0.000
306.761,pretrain,0.0000,636.6628,5.7757,0.0274,-0.0463,17.196,1.6316,0.000,0.000
306.861,pretrain,0.0000,639.4358,5.7666,0.0274,-0.0463,17.196,1.6316,0.000,0.000
306.961,pretrain,0.0000,661.4215,5.7981,0.0276,-0.0463,17.196,1.6316,0.000,0.000
307.061,pretrain,0.0000,637.1727,5.7630,0.0276,-0.0463,17.196,1.6316,0.000,0.000
307.161,pretrain,0.0000,672.0038,5.7891,0.0276,-0.0463,17.196,1.6316,0.000,0.000
307.261,pretrain,0.0000,636.5952,5.7703,0.0274,-0.0463,17.196,1.6316,0.000,0.000
307.361,pretrain,0.0000,640.6484,5.7706,0.0274,-0.0463,17.196,1.6316,0.000,0.000
307.461,pretrain,0.0000,644.4793,5.7886,0.0274,-0.0463,17.196,1.6316,0.000,0.000
307.561,pretrain,0.0000,637.8221,5.7630,0.0274,-0.0463,17.196,1.6316,0.000,0.000
307.661,pretrain,0.0000,637.8221,5.7630,0.0274,-0.0463,17.196,1.6316,0.000,0.000
307.761,pretrain,0.0000,636.6716,5.7664,0.0275,-0.0463,17.196,1.6316,0.000,0.000
307.861,pretrain,0.0000,642.0726,5.7760,0.0275,-0.0463,17.196,1.6316,0.000,0.000
307.961,pretrain,0.0000,636.8049,5.7806,0.0276,-0.0463,17.196,1.6316,0.000,0.000
308.061,pretrain,0.0000,638.6753,5.7645,0.0276,-0.0463,17.196,1.6316,0.000,0.000
308.166,pretrain,0.0000,637.4565,5.7630,0.0276,-0.0463,17.196,1.6316,0.000,0.000
308.261,pretrain,0.0000,672.5986,5.8252,0.0274,-0.0463,17.196,1.6316,0.000,0.000
308.361,pretrain,0.0000,636.6129,5.7683,0.0274,-0.0463,17.196,1.6316,0.000,0.000
308.461,pretrain,0.0000,641.2951,5.8397,0.0273,-0.0463,17.196,1.6316,0.000,0.000
308.561,pretrain,0.0000,637.4598,5.7846,0.0273,-0.0463,17.196,1.6316,0.000,0.000
308.673,pretrain,0.0000,638.2015,5.7636,0.0274,-0.0463,17.196,1.6316,0.000,0.000
308.761,pretrain,0.0000,674.0176,5.8122,0.0274,-0.0463,17.196,1.6316,0.000,0.000
308.861,pretrain,0.0000,636.7571,5.7650,0.0274,-0.0463,17.196,1.6316,0.000,0.000
308.961,pretrain,0.0000,644.0681,5.8515,0.0274,-0.0463,17.196,1.6316,0.000,0.000
309.061,pretrain,0.0000,636.7048,5.7774,0.0274,-0.0463,17.196,1.6316,0.000,0.000
309.170,pretrain,0.0000,639.1514,5.7658,0.0274,-0.0463,17.196,1.6316,0.000,0.000
309.261,pretrain,0.0000,661.6807,5.8008,0.0273,-0.0463,17.196,1.6316,0.000,0.000
309.361,pretrain,0.0000,637.0458,5.7632,0.0273,-0.0463,17.196,1.6316,0.000,0.000
309.461,pretrain,0.0000,671.6963,5.8358,0.0273,-0.0463,17.196,1.6316,0.000,0.000
309.561,pretrain,0.0000,636.5989,5.7716,0.0273,-0.0463,17.196,1.6316,0.000,0.000
309.664,pretrain,0.0000,640.3085,5.7694,0.0273,-0.0463,17.196,1.6316,0.000,0.000
309.764,pretrain,0.0000,662.4697,5.7909,0.0274,-0.0463,17.196,1.6316,0.000,0.000
309.861,pretrain,0.0000,637.6322,5.7629,0.0274,-0.0463,17.196,1.6316,0.000,0.000
309.961,pretrain,0.0000,673.1184,5.7960,0.0276,-0.0463,17.196,1.6316,0.000,0.000
310.061,pretrain,0.0000,636.6371,5.7673,0.0276,-0.0463,17.196,1.6316,0.000,0.000
310.161,pretrain,0.0000,641.6763,5.7745,0.0276,-0.0463,17.196,1.6316,0.000,0.000
310.262,pretrain,0.0000,636.8749,5.7826,0.0274,-0.0463,17.196,1.6316,0.000,0.000
310.361,pretrain,0.0000,638.4312,5.7640,0.0274,-0.0463,17.196,1.6316,0.000,0.000
310.461,pretrain,0.0000,660.6951,5.8066,0.0275,-0.0463,17.196,1.6316,0.000,0.000
310.561,pretrain,0.0000,636.8198,5.7644,0.0275,-0.0463,17.196,1.6316,0.000,0.000
310.661,pretrain,0.0000,670.5818,5.7810,0.0275,-0.0463,17.196,1.6316,0.000,0.000
310.761,pretrain,0.0000,636.6628,5.7757,0.0275,-0.0463,17.196,1.6316,0.000,0.000
310.861,pretrain,0.0000,639.4357,5.7666,0.0275,-0.0463,17.196,1.6316,0.000,0.000
310.961,pretrain,0.0000,661.4215,5.7981,0.0276,-0.0463,17.196,1.6316,0.000,0.000
311.061,pretrain,0.0000,637.1727,5.7630,0.0276,-0.0463,17.196,1.6316,0.000,0.000
311.161,pretrain,0.0000,672.0038,5.7891,0.0276,-0.0463,17.196,1.6316,0.000,0.000
311.261,pretrain,0.0000,636.5952,5.7703,0.0275,-0.0463,17.196,1.6316,0.000,0.000
311.361,pretrain,0.0000,640.6484,5.7706,0.0275,-0.0463,17.196,1.6316,0.000,0.000
311.461,pretrain,0.0000,644.4793,5.7886,0.0274,-0.0463,17.196,1.6316,0.000,0.000
311.566,pretrain,0.0000,637.8221,5.7630,0.0274,-0.0463,17.196,1.6316,0.000,0.000
311.661,pretrain,0.0000,673.4246,5.7986,0.0274,-0.0463,17.196,1.6316,0.000,0.000
311.761,pretrain,0.0000,636.6716,5.7664,0.0275,-0.0463,17.196,1.6316,0.000,0.000
311.861,pretrain,0.0000,642.0726,5.7760,0.0275,-0.0463,17.196,1.6316,0.000,0.000
311.961,pretrain,0.0000,636.8049,5.7806,0.0275,-0.0463,17.196,1.6316,0.000,0.000
312.061,pretrain,0.0000,638.6753,5.7645,0.0275,-0.0463,17.196,1.6316,0.000,0.000
312.161,pretrain,0.0000,637.4565,5.7630,0.0275,-0.0463,17.196,1.6316,0.000,0.000
312.261,pretrain,0.0000,672.5986,5.8252,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.361,pretrain,0.0000,636.6129,5.7683,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.461,pretrain,0.0000,641.2951,5.8397,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.561,pretrain,0.0000,637.4598,5.7846,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.661,pretrain,0.0000,638.2015,5.7636,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.761,pretrain,0.0000,674.0175,5.8122,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.861,pretrain,0.0000,636.7571,5.7650,0.0274,-0.0463,17.196,1.6316,0.000,0.000
312.961,pretrain,0.0000,644.0681,5.8515,0.0275,-0.0463,17.196,1.6316,0.000,0.000
313.061,pretrain,0.0000,636.7048,5.7774,0.0275,-0.0463,17.196,1.6316,0.000,0.000
313.169,pretrain,0.0000,639.1514,5.7658,0.0275,-0.0463,17.196,1.6316,0.000,0.000
313.261,pretrain,0.0000,661.6807,5.8008,0.0272,-0.0463,17.196,1.6316,0.000,0.000
313.362,pretrain,0.0000,637.0458,5.7632,0.0272,-0.0463,17.196,1.6316,0.000,0.000
313.461,pretrain,0.0000,671.6963,5.8358,0.0271,-0.0463,17.196,1.6316,0.000,0.000
313.561,pretrain,0.0000,636.5989,5.7716,0.0271,-0.0463,17.196,1.6316,0.000,0.000
313.661,pretrain,0.0000,640.3087,5.7694,0.0271,-0.0463,17.196,1.6316,0.000,0.000
313.761,pretrain,0.0000,662.4697,5.7909,0.0272,-0.0463,17.196,1.6316,0.000,0.000
313.861,pretrain,0.0000,637.6322,5.7629,0.0272,-0.0463,17.196,1.6316,0.000,0.000
313.961,pretrain,0.0000,673.1184,5.7959,0.0271,-0.0463,17.196,1.6316,0.000,0.000
314.061,pretrain,0.0000,636.6371,5.7673,0.0271,-0.0463,17.196,1.6316,0.000,0.000
